transaction_id,user_id,amount,merchant,category,timestamp,location,device,card_present,cvv_present,card_pan,card_expiry,card_bin,merchant_id,auth_code,ip_address,email,phone,chargeback_history,notes,is_fraud
ca01225a-f4fd-4d3d-a86d-4d95b3bfec0a,32,448.65,Garza LLC,food,2025-08-27 10:12:55,Lake Christopherview,mobile,True,True,378720904986285,07/26,474223,1768,cF489,195.196.232.89,rubiojohn@example.org,829-987-8179x183,2,,0
26ee620b-b72b-4f29-998e-3f865dc46d50,18,193.52,Sampson-Landry ,,2025-08-15 08:28:31,Robertchester,,False,False,4414104506422,07/34,477976,1661,Yc420,174.246.163.223,alexispetersen@example.org,+1-347-215-9333x1177,0,Protect unit type.,0
0a7d7a80-7ebb-47f9-8492-7bda7c8db295,47,301.12,"Boone, Young and Allen ",fashion,2025-07-03 19:09:21,Christopherchester,desktop,False,False,4352045801355,07/30,476798,1477,Qq117,87.164.97.42,zgreen@example.org,951.778.5798,3,Report group over collection.,0
04fa0a94-0f35-4f64-af52-8c915e0e0db9,39,393.36,"Jones, Conley and Rodriguez ",fashion,2025-04-05 04:22:36,Pattyton,desktop,False,True,343286330011066,02/32,464749,1469,lc560,4.66.40.150,dcarlson@example.net,001-497-563-8177x109,2,Public think drive long book.,0
11efa4b1-815f-4164-a749-a0964c0bf912,46,253.31,Phillips and Sons ,electronics,2025-05-08 21:10:59,Zacharychester,desktop,False,True,4948186418709,10/32,423321,1151,eC163,171.1.2.42,michaelmoore@example.net,+1-811-736-4217,0,,0
f76cc44c-e177-41d2-a13b-7cfa92b24959,25,265.8,Robinson LLC,,2025-07-24 19:00:16,New Cherylberg,,True,True,4329296257407270,02/28,403346,1470,dJ137,6.166.178.126,jerrykane@example.org,001-612-446-6379x1303,5,Their road main worry.,0
32b3ade2-84da-4d96-ad16-39fba7d827b9,40,119.46,Gill Inc ,food,2025-07-10 23:57:21,Laurenshire,desktop,True,False,4201044876878,10/28,494911,1784,cT031,176.15.177.104,webbdonald@example.org,524.734.5329x0825,3,Develop certainly none sea health. ,0
edc3bf2d-9189-4ad0-ad4b-85c3eac25b2c,47,287.41,"Moran, Carrillo and Obrien",electronics,2025-04-12 15:20:34,North Cynthia,desktop,False,False,568859386472,01/33,429979,1493,Tj383,106.161.210.29,jacksonwilson@example.com,964.641.7934x18765,5,Speak statement similar too once.,0
a6959cf1-aa1e-4334-8ddd-6f17f1bce685,7,379.29,"Campbell, Wilson and Orr",,2025-04-01 23:13:45,Deborahchester,,True,False,4065091808543485,09/27,444876,1580,fz072,5.43.183.211,peggy55@example.net,(493)232-9650,2,Glass join us challenge meeting.,0
58a9c2df-4b47-40a4-9b56-61060a2b8d03,30,421.57,Anderson-Stone ,food,2025-03-23 18:17:45,Peterport,desktop,True,True,4373060622829906,06/30,450348,1565,iW549,86.14.10.214,ronald37@example.com,001-888-365-4700,5,,0
6063406e-cee7-4495-ab5f-841aa9fb6068,40,174.26,Vaughn-Simmons,food,2025-06-22 06:56:16,West Jason,,False,False,4990642918303762,08/33,462771,1831,Ls195,89.220.245.231,peggy23@example.com,(993)391-3808x60714,5,Fact provide store movement. ,0
9289c07e-a47b-432f-9762-f8b20626cd00,46,128.56,Tyler-Lawson ,,2025-07-14 08:07:25,Maryfort,desktop,False,False,4929538417615,11/28,432103,1768,In863,197.83.35.55,petersonjames@example.org,(727)708-3991x406,1,,0
192e2c40-c608-41a2-8a07-298c88f298d0,6,250.15,Fitzgerald Inc,fashion,2025-01-06 08:36:21,Torresborough,,False,False,4247030961893132894,05/31,446512,1893,Et990,206.247.205.192,gary29@example.com,562-814-2423,4,Away system write yard.,0
faa9bc4e-ce2c-4e53-888d-0ebfbb428ca4,38,4.04,Medina-Wilson,food,2025-08-06 19:36:36,Port Christopherville,,True,False,4863984319129206539,06/26,455272,1549,jl986,209.0.137.13,uwilliams@example.net,640-671-2857x4762,4,,1
f91409a0-4856-4aaa-a656-b26c6d2b9c10,17,392.12,Decker-Mosley,fashion,2025-04-02 00:23:06,Jerrymouth,mobile,False,False,6557455287327266,08/35,446289,1523,RO325,191.144.34.207,aaronpalmer@example.net,(528)752-4468x16533,4,Involve music significant her nothing fish figure player. ,0
226e6b54-0543-4630-8ad2-e8955d82b60b,35,188.28,Hahn-Ford ,food,2025-09-20 01:21:09,Scottburgh,,False,False,3508716970647113,12/25,450162,1629,Ko948,53.53.140.98,flopez@example.org,349-957-6282x653,1,Edge must person bar husband.,0
13dd8d21-9da3-45f1-b625-3b99b5198569,42,78.19,"Larson, Bishop and Crawford ",fashion,2025-07-11 15:58:58,Staceyview,mobile,True,False,3547254926309441,12/28,431483,1879,bf619,132.8.151.170,barryalbert@example.com,+1-830-436-8956x8419,2,,0
e7ae1ce7-a34d-4ad2-bb23-cd5ab1272655,27,345.6,Brooks PLC,fashion,2025-05-22 15:55:55,Briggston,mobile,True,True,4348510433367480,10/31,431425,1280,Ds353,44.97.4.176,smithchristina@example.net,757-703-7735,2,,0
b4435511-d0fd-440f-84e0-6d35e96ba75a,14,168.12,Rivera Group ,,2025-06-02 15:22:29,Jodimouth,mobile,False,False,180042887272528,09/27,462481,1397,Co218,31.243.104.243,christopher27@example.net,+1-214-372-3087x61856,3,Worry difference account central six site. ,0
0a2d1fa0-3992-4e46-9b08-b47341980fd6,31,,Le-Hill ,fashion,2025-02-25 04:44:01,Lake Clintonside,mobile,False,True,3509907665044935,08/32,471332,1742,Rk109,24.216.230.219,jenniferduran@example.net,001-402-608-2564x59835,0,Watch be media local. ,0
23928e0f-10ba-4fda-a162-0df1bcd35d67,44,362.59,Rivers-Cobb ,food,2025-05-20 17:19:46,West Jasonburgh,mobile,False,True,4030416406412672792,05/29,495448,1685,sQ607,151.148.128.64,harrisonemily@example.com,823-421-4945x15816,2,Site detail pay among.,0
dd74836b-1df6-48a2-a0e8-6f7718a73a6a,30,,Miller-Davenport,,2025-04-13 05:45:21,Thomasmouth,desktop,False,True,574267991796,03/33,429333,1460,Sk318,78.156.203.34,kdean@example.com,831.216.8564x147,5,,0
fc76afc8-3868-41bf-9125-69bf987d0d8d,11,179.02,"Jackson, Rogers and Porter",food,2025-08-01 03:41:24,Rioston,mobile,False,True,4999993345585427,05/28,466340,1099,AD533,221.93.31.240,ryan72@example.net,(593)741-2532,5,Until computer only day window work threat.,0
8f60ff12-ba70-4e7e-86c7-76f4ffabcada,38,280.19,"Sanchez, Ruiz and Guerra",electronics,2025-04-19 00:11:45,Fowlerland,desktop,True,False,503810640048,02/26,484271,1171,if274,207.86.147.20,marcreynolds@example.com,994-786-4550,4,Walk happy mouth training white example owner. ,0
d5b54624-1bff-4908-8797-580a8c63b58e,38,69.12,Whitehead-Edwards ,fashion,2025-06-16 05:37:53,Nelsonmouth,mobile,False,False,2564859759903472,09/32,435062,1018,NY419,196.123.230.189,fisherrobert@example.net,001-218-858-3748,3,Next tend Republican together concern. ,0
e5c10d02-044f-4c93-9066-6efe1a19439d,11,430.76,Garcia and Sons,fashion,2025-10-13 05:02:49,East Randy,mobile,True,True,4974419693792067,03/28,446215,1518,qJ157,71.51.239.79,smithanthony@example.org,848-624-6163x97880,1,American well movie such need. ,1
6338d4f0-ee3d-4eb0-b9a4-25ea4aeb8b88,5,494.91,Sharp PLC,food,2025-04-16 22:07:50,Martinezmouth,mobile,False,False,36095415276599,03/35,465177,1536,Vj532,159.42.179.105,mjenkins@example.net,+1-514-343-3441x982,2,Health receive onto economic billion drop section. ,1
652006ee-2655-4b71-8cd5-9a33acdb5a28,35,398.63,"Kidd, Stone and Gray ",fashion,2025-01-13 23:41:39,Kellyside,desktop,False,True,30591836546145,05/32,454391,1052,zt842,99.115.77.97,jamescollins@example.com,3032150452,3,Mention coach member back nothing.,0
7f37116c-2853-4dd2-85f1-a2cae423bfef,1,,Johnson-Mitchell ,fashion,2025-05-31 03:53:45,East Sharon,desktop,False,False,30248602300328,11/30,418656,1883,Ov097,137.197.198.165,stevenfigueroa@example.org,001-373-334-0181x9223,4,Employee second live girl.,0
bf320290-e11d-428b-9e7e-91dc5dc3bd75,46,334.86,Wallace-Rivera ,,2025-09-03 14:42:15,South Tinachester,desktop,False,False,3585084518800041,04/32,485037,1044,Ul778,57.243.199.242,yguzman@example.org,877-592-0568,4,Investment star PM government.,0
0b74a7e0-f780-4847-ad0f-da30f4c426c2,6,264.07,Ramos Inc ,fashion,2025-04-03 13:30:25,Port Matthew,,True,True,4516225131888,06/34,465925,1322,JW421,25.164.211.73,xspears@example.net,+1-295-718-5293x2699,5,Up individual return give. ,0
52aad695-42bd-45e3-9c36-80e2bfba7895,9,428.22,"Bates, Black and Williams ",food,2025-07-25 02:28:55,Calderonshire,desktop,False,True,3584535579568141,06/28,493804,1659,rD094,23.85.221.238,smithana@example.org,(266)459-2711x1925,0,Instead wall cold cost bar husband price.,0
7ec946b0-e232-47d6-a115-006f31927d5e,23,312.51,Andrews Group ,electronics,2025-09-03 10:04:04,Amandashire,,True,False,6011296039395171,09/34,406919,1788,QV234,48.32.167.116,dustin86@example.org,(245)995-5282x6974,0,Me over agency maybe subject east difference suggest.,0
84e9ec0e-9a13-48a5-af95-2494d764d150,26,344.32,Nelson Ltd,electronics,2025-06-05 02:37:25,West Maryhaven,mobile,False,True,2633371820687487,02/27,468564,1950,DE935,149.161.135.112,trevinoemily@example.org,(972)845-2215x310,4,Head according season best society avoid per exist. ,0
8aa3fe9e-9d84-4e6a-af9f-25f72a281dfe,11,491.67,Foley and Sons ,food,2025-02-21 05:36:11,North Kathleen,mobile,True,True,372655306926297,08/28,472415,1335,MS166,50.80.165.112,watsonvalerie@example.org,374.867.2214x71195,2,Dark future side soon environmental of. ,0
0a79fb26-81d1-40a5-b83b-6be5ab8737ce,21,91.89,Murray LLC ,food,2025-08-02 01:00:30,Brownborough,mobile,True,True,4899773451803,08/33,405553,1048,Pc876,180.107.10.165,campbellkimberly@example.net,001-489-665-6277x45699,0,,0
669025ef-3668-4d89-81b2-936bf6dafb1f,49,318.83,Davis and Sons,fashion,2025-02-21 05:50:21,Michaelton,desktop,True,False,4363758932244694531,10/29,436869,1744,cS156,206.6.240.84,irwindarrell@example.org,419-626-7924,4,Above religious month that. ,0
584a3e65-a396-438e-942d-46c2c72930af,9,498.39,Miller Inc ,fashion,2025-09-25 05:52:38,Stoneberg,desktop,False,False,3530454188272001,08/35,444610,1087,UX623,2.7.42.101,jennifer87@example.net,+1-410-719-3472,2,Whose senior start spring image experience.,0
1921c498-3b88-4f1d-9ff9-25b9d20d9f16,37,494.0,"Johnson, Lam and Hernandez",food,2025-01-13 07:40:27,New Michelleborough,desktop,False,True,180079983937216,04/28,433545,1385,gA077,163.98.253.123,shannon35@example.org,874.391.6556x99798,2,Budget base open suddenly sell travel. ,0
96a78f21-611c-4788-9be6-91258a968058,6,468.84,Thompson-Gutierrez ,food,2025-09-19 15:24:52,Bankston,,False,True,180018587830856,12/34,436210,1618,Jx380,125.200.112.148,paula52@example.com,001-932-631-3945,1,,0
ae7ab95f-711a-4e63-a6b0-2fa8430506f3,24,209.14,Sexton Ltd ,food,2025-05-13 17:03:15,East Arthur,desktop,False,True,676185010284,07/28,450805,1449,Pp086,180.224.38.182,cookkimberly@example.net,869-462-0338x60701,0,,0
f4e2ee83-56df-43dd-954e-02b0cf0b7046,46,475.59,"Rodriguez, Robles and Davis",,2025-05-13 11:36:03,Michaelchester,,True,False,6011537941929437,05/26,498243,1363,sU208,217.0.203.128,grant28@example.org,282-277-3688x0434,0,Environment three actually answer look boy. ,0
319d72c8-9c6e-4fc6-a690-d1b068f1d5d1,32,,Dawson PLC ,fashion,2025-07-25 18:51:38,South Margaretborough,mobile,True,True,347245867884523,01/33,429965,1466,wx143,176.164.197.178,hannahbrady@example.com,001-456-208-5139,4,State itself response unit center interview.,0
11faa3b8-f8b4-4217-86c1-2a59f62aeeed,20,272.19,Mitchell-Greene,electronics,2025-03-23 13:12:01,South Kristen,,True,False,4898006652360184308,04/35,487291,1688,Vg980,192.83.41.32,youngkevin@example.org,482-269-0437x481,5,Live head beat Mrs claim.,1
f61b6bf7-4d34-4f02-afff-992724055c06,7,74.16,Jones-Butler,food,2025-08-31 11:37:10,Nicholasshire,desktop,False,True,4214732115360325,09/35,423829,1799,lW826,62.219.70.140,kathleenfranklin@example.net,(364)921-6782x38454,2,Key also share point contain speech question price.,0
ed459d3f-4738-40ed-ab56-ce5bb8ba94ef,12,112.43,"Park, Dyer and Edwards",,2025-06-14 18:33:34,Alexandrahaven,,True,False,3541638404856665,09/29,446601,1692,nS606,30.159.49.95,colemandarlene@example.net,979.518.1644x13698,3,Man tend attack subject job similar list.,0
ce89873b-f822-4998-9e1f-d8441c785fff,32,26.94,May-Reyes,fashion,2025-08-08 11:52:09,Lynnport,,True,True,4864942761752807,07/30,476272,1699,Bk117,172.155.220.53,rhonda35@example.net,921-980-3641,0,Event cause arrive evening none.,0
3cd424be-804d-488b-a7b9-0eae9f593bf1,16,,Kirk Inc ,food,2025-01-03 22:46:43,Nicoleport,mobile,True,False,4740190124818420205,06/35,492626,1079,TD100,102.245.77.175,ssanders@example.org,9742622688,5,,0
cb221dc0-0415-440a-b6a9-b68d893ae59a,12,18.3,"Rodriguez, Mcdaniel and Carroll ",electronics,2025-01-08 08:39:22,Michaelport,,False,True,4842651036198301,01/35,447206,1595,Yy881,174.212.113.6,bryantelizabeth@example.net,001-994-454-0651x86390,3,Government production see change short fine soon me.,0
38122d3a-d181-4b1f-a6ff-d1bd34cd45f2,9,244.49,"Lindsey, Sanchez and Kline ",food,2025-07-13 07:38:13,Steeleburgh,desktop,True,True,4202900465889,10/29,426617,1562,fI255,157.43.150.38,benjaminmatthews@example.com,+1-713-605-2035x49516,0,Doctor per outside it surface set level car.,0
830cf2de-de3c-47e5-8c59-6ca56ae5e2ee,36,344.22,Pace Group ,electronics,2025-09-07 11:51:44,Lake Elizabethside,desktop,True,False,5146250087283748,08/32,402226,1090,sm289,142.164.107.1,tammy88@example.org,644.339.2004,4,Culture affect American into rule region. ,0
7174bb69-43a3-4d58-82e2-51108400732d,39,305.39,Barker-Robbins,,2025-03-17 03:29:29,Richardhaven,,False,True,30314912716056,09/33,478675,1184,Pu423,178.9.140.132,wardpaul@example.org,(230)968-7186,4,Break door day collection.,0
fd62687f-510b-4fe1-b99b-c34940e46984,14,441.82,Becker LLC ,food,2025-03-14 09:28:59,Harrisview,,False,False,5117694755992434,10/26,431744,1196,FW118,31.225.79.179,nguyenamy@example.org,(251)996-5602,1,Medical attention girl understand. ,0
088ffb5f-59e3-4c0f-983d-6a8b5cb1abe2,36,494.53,"Moyer, Lewis and Powell",,2025-04-28 12:01:22,Port Lukeshire,,True,False,676170004045,12/32,468851,1303,QC430,185.238.16.119,fhayes@example.org,969.250.4686,4,Identify picture woman process arrive. ,0
c14ed545-dcfe-4b6f-bb31-fe5254d8738f,13,300.1,"Martinez, Arnold and Wood",fashion,2025-02-07 04:20:31,Lake Christinahaven,,True,False,2239309374988388,03/27,446599,1064,Zm797,95.59.156.43,paulgreene@example.com,+1-977-372-1880x132,1,Magazine tonight car try red seven.,0
368ab628-0751-4a87-8031-da9ea55a61e2,39,422.39,"Willis, Duncan and Robles ",food,2025-03-26 13:21:35,Jameschester,mobile,False,False,2225714613012559,06/29,495682,1742,GF066,189.77.137.7,longcaroline@example.net,(613)321-2141x51731,0,Process church like issue kid able.,0
2581aa23-b49c-407d-9975-b896dae40c43,36,352.58,Hernandez Group,electronics,2025-09-30 22:13:07,Julieberg,mobile,True,False,346553047584694,03/31,487614,1893,kv002,146.31.106.98,laurahoward@example.net,001-749-319-9359x56999,2,Heavy reflect onto. ,1
a6ab02a8-cc77-417d-8afc-15b8fab317e1,3,30.88,Miller-Williams,fashion,2025-05-06 14:21:13,Pachecoshire,mobile,True,True,4589966619841,12/27,491656,1437,AK622,220.85.91.204,tford@example.net,001-508-465-1203,1,Range third enough long too. ,0
c9b445de-0b05-4ccd-adf3-2f2d97fa2e14,26,211.65,"Kennedy, Willis and Gibson ",electronics,2025-07-25 02:45:04,Jessicaside,,False,False,376939883797883,04/30,484187,1956,Qs905,186.235.246.122,hillrobin@example.com,553-299-0130x32816,3,Modern increase politics song threat. ,0
b36332ca-e482-460f-8fa5-de5eb91afdeb,10,380.86,"Gilbert, Robinson and Landry ",food,2025-08-02 04:25:43,Wellsbury,,False,False,4860297074113484,01/26,472787,1413,Xh687,55.95.250.29,kimberly47@example.net,7946710911,2,Itself dinner gas spend.,0
cba52ce7-f650-42c1-812a-dc21594477a5,30,264.01,Brown-Reed ,,2025-05-31 12:40:50,Christianstad,desktop,False,True,4075081836627360891,02/31,482450,1352,HG317,2.170.84.82,dariusaguilar@example.org,+1-517-213-7420x2402,2,How rich present herself.,0
ad63e552-3bba-4676-9acd-dd40aa621426,7,197.57,"White, Miller and Martin",,2025-09-29 14:35:58,Lake Nicholasfort,mobile,False,False,4586179596790,09/34,407908,1504,jv311,154.86.183.159,brandon30@example.net,001-328-529-5999x5806,4,Break state above once.,0
e4f882eb-de0b-4c1d-b6fa-3182fbac9bdc,29,88.63,Gordon LLC ,fashion,2025-04-25 19:39:12,Murphyton,mobile,False,True,4175230831742790,12/33,452118,1167,Ag475,100.221.6.229,jsmith@example.net,363-446-8569,4,,0
08175dac-9ab1-4929-8834-90b9465520e1,35,,"Wright, Gonzalez and Garcia",electronics,2025-09-10 09:49:08,Rachelview,desktop,True,True,180059621543469,03/34,424620,1776,cH757,213.198.177.193,monroepamela@example.org,001-244-612-8177x657,1,Minute factor nation author pay marriage community. ,0
f7eeeae4-1b57-4d7c-a622-50e4d61c9a93,9,177.92,Carpenter and Sons ,food,2025-03-13 15:52:13,Port David,,True,False,4987426483180895,07/34,484181,1654,lj022,114.46.245.193,patrickflowers@example.net,+1-304-758-2888x5598,1,,0
85dbd18f-c30f-4fe1-9a55-7cbf70593575,40,,Cunningham Inc ,,2025-06-02 09:37:10,Roweside,desktop,False,True,4638640658178046,01/27,412802,1098,fe530,196.195.188.255,ubrewer@example.org,001-489-495-6492x26691,3,Three agree home determine positive. ,0
5583b314-ed02-4413-b3b9-358e4d664b66,35,367.8,"Orr, Lynch and Fernandez",,2025-04-28 06:16:09,North Randy,mobile,True,False,213128822243160,10/31,485134,1299,zr690,176.95.127.89,jasmine10@example.com,789.943.8881x1757,2,Successful beautiful that class partner charge.,1
26c646a8-fcde-4a63-8e67-0178e8087890,49,319.37,Moore-Schmidt,,2025-05-19 20:41:33,West Scott,,True,True,341525297156816,11/27,490010,1108,dl471,181.63.27.43,yhopkins@example.net,(836)308-5570x4510,2,More strong nearly account school think.,0
32459c09-7523-4b92-b5c8-2adcf6b73a4b,31,89.14,Diaz PLC ,fashion,2025-02-11 10:22:35,West Charlesview,mobile,True,True,4847524221264359,01/32,413303,1046,yI359,45.149.162.240,zachary68@example.org,660.663.5976,0,Region whom young fund. ,0
b0364097-6a5e-4a21-854c-2c486773c2fa,33,485.86,Campbell and Sons,,2025-03-27 19:53:15,Annafort,mobile,False,False,2598388229279057,07/35,431159,1218,YK604,72.26.73.7,lisa28@example.net,(265)808-3103,0,Instead drive fast size often.,0
ca99a7cd-bfa1-4531-8b05-dd056cbdfa40,20,56.01,"Hartman, Cole and Garza ",,2025-09-03 00:05:19,Carlaburgh,,True,True,2703791101563740,03/27,427453,1454,pi479,111.199.64.156,nrose@example.org,001-553-222-4870x99844,5,Pattern book treatment understand.,0
4367490d-1636-459e-9910-f1c9ae4ece7b,3,75.26,Small-Erickson,fashion,2025-05-07 17:58:00,Lake Trevorchester,desktop,False,False,6011938781619692,09/27,448934,1496,TE576,55.42.128.164,john88@example.net,935-694-6974,3,Relationship right task old heavy.,0
53647e27-1819-4d05-8654-615c14effed3,42,199.6,Blackwell Inc ,food,2025-08-23 05:34:50,South Judyburgh,desktop,False,True,3519329517698453,02/32,482987,1919,Zb762,172.24.162.44,fsmith@example.com,753-338-9086x85561,1,Several recently green mind sit hair he.,0
67f6f942-665a-48ec-99ff-025e00bd31a1,11,293.39,"Chavez, Hernandez and Underwood ",electronics,2025-05-30 18:43:08,Joanneview,mobile,False,False,341744829366575,02/30,430935,1181,AG332,147.17.252.157,brookscatherine@example.org,894.925.9780x74924,1,Parent you partner brother sound bring.,1
543ae703-29ad-48e6-93f6-0f66cc4deea1,33,415.82,Williams PLC ,food,2025-08-20 20:29:22,New Michele,desktop,True,True,4428508083103290385,05/34,409463,1062,qP860,54.125.76.49,dominique32@example.net,263.735.9765,3,Majority believe friend system staff data.,0
38af52ab-4276-41d2-bd4b-217c4738c08d,19,,Anderson-Mcknight,food,2025-02-01 03:20:58,Elizabethmouth,,True,False,4677714529986986,07/27,411789,1681,xR200,55.40.146.91,reevesashley@example.net,(420)411-0514x538,0,,0
4ebaf66f-6467-42e9-a2f2-6c3f7cb209c9,16,398.95,Gallagher Inc,fashion,2025-08-19 05:58:31,West Shelby,,False,True,342727060259129,03/29,453602,1321,Zp842,96.168.140.203,bmiller@example.org,482.370.7467x01045,2,Old list PM ground agent federal. ,0
f1cf683a-fd3a-49a0-9ba3-12411f3763b9,7,,Mason-Parker ,,2025-06-01 12:17:46,Oconnormouth,desktop,False,True,4390634800081,10/25,450409,1535,pt296,61.38.214.175,mconner@example.net,699.504.2057x3705,3,Civil court the. ,1
9cf85fcf-ca70-4f35-8a2e-223def44c091,10,490.33,Brown-Hernandez,food,2025-02-09 19:05:45,East Rebeccafurt,desktop,True,True,4366533392107,10/29,431778,1155,EM819,33.65.151.207,cmckay@example.net,844-682-5476x220,5,Agent light religious carry must newspaper. ,1
ac66988a-ed0d-4084-bd85-de554a07febb,18,264.02,Chaney-Jones,fashion,2025-09-08 13:26:33,Dianeton,mobile,False,True,3561542190783676,02/33,412052,1881,Ng414,94.38.85.227,smithdavid@example.org,(218)578-8307x9702,0,Letter past generation market marriage scientist story writer.,0
5454f703-3488-494d-b294-64fb6b518621,35,68.71,Campbell-Andrews,food,2025-07-12 20:42:54,Edwardfort,mobile,False,True,3525341592375925,09/29,460865,1284,gS991,219.134.194.227,munoztommy@example.org,(435)339-7024x3742,1,,0
3677798e-c324-48ff-b51c-2808cf661f4a,46,235.24,Walker and Sons ,food,2025-06-28 22:13:07,New Michelleshire,,False,False,060465491391,07/33,488987,1637,zt444,131.120.149.241,nicholas17@example.com,5682035776,1,Staff leg firm agreement song evidence public. ,0
d2124657-061e-4138-99b9-e2a0cbf50849,23,241.8,Mitchell Inc ,fashion,2025-09-07 13:16:11,Kingburgh,mobile,False,False,6011923889570286,08/35,426312,1460,xi293,45.213.254.181,mwilliams@example.org,968-849-4468x57870,4,,0
027391e5-e301-4681-a7f1-63d86f003d9b,38,324.16,"Murphy, West and Cox ",food,2025-10-06 09:17:17,Glendamouth,mobile,False,False,180032425837205,09/31,433063,1885,gj159,184.45.234.42,amandagomez@example.net,853-759-1892,3,Table decade happy hospital while.,1
75665dc5-823d-4130-aa66-a80588863789,16,185.12,"Kirk, Warner and Duncan",electronics,2025-07-05 22:57:24,Richardsshire,desktop,True,True,36541445603724,10/28,499304,1239,Ue105,175.153.174.102,sandra18@example.net,6724827963,5,Institution part to clear so central deep.,0
daec33d7-d539-43bd-afd3-8fb06db254b2,31,29.8,Woods Inc,electronics,2025-04-14 18:36:53,Hunterport,mobile,True,True,5255906093694940,06/33,421664,1581,oE762,114.121.234.74,brendahaynes@example.net,602.616.5595,3,Pattern issue research already campaign. ,0
d694dea0-e5ab-4cb5-a3f3-3f07663f7f6b,27,,Jimenez LLC ,fashion,2025-01-19 08:15:33,Pattyhaven,desktop,True,True,3520915873299246,04/29,463019,1777,fD481,55.15.32.165,hannahwilliams@example.org,975-283-3038x892,5,Majority experience next believe number true thank. ,0
68fe2321-44df-41ff-8399-58e176cd0209,20,312.2,"Harris, Ashley and Moon ",fashion,2025-05-01 00:09:11,Hallborough,desktop,False,True,4643541625011186973,05/34,419639,1023,Xx323,109.153.140.230,wchandler@example.org,(263)748-1081x89760,3,Game perhaps yet many step by financial.,0
06d4dbdf-500c-4879-877d-df9b3bd8f757,3,272.13,Brown-Jackson,electronics,2025-05-26 15:16:08,Vaughanbury,,False,True,3533292213954293,07/32,468434,1855,dW596,58.237.60.211,hrubio@example.net,527-684-1825x8593,5,Wind quite reality plan agency food bank city. ,0
80953870-d728-4fe2-8fa5-a529cba796ef,9,468.01,"Duran, Lewis and Smith ",electronics,2025-07-04 13:19:21,Stevensshire,mobile,True,False,4431041694426,03/27,464268,1603,ci475,176.174.237.194,richardsnow@example.org,966-346-0782,3,Itself meeting series on simple determine marriage. ,0
9d1fc2b2-4e78-4dcd-9549-849379ce9831,8,203.65,"Beasley, Day and Wilkerson ",electronics,2025-05-23 00:24:27,West Courtneyville,desktop,True,True,4006090464121695,03/31,483306,1881,rX926,30.173.245.89,yeseniawolf@example.com,576-819-0732x9201,0,Court different seven partner prepare long. ,0
c5384765-9a78-46a6-8711-d82a207e3fb3,39,132.38,Durham-Richards,electronics,2025-03-25 06:40:44,Brownfort,desktop,False,True,4226938066462590,02/27,427955,1368,Ss581,78.186.227.61,troygriffith@example.net,(595)748-9453x5196,0,,0
645420ed-718f-4a49-9b75-980cff2b9a18,4,306.41,Lopez LLC ,,2025-01-03 16:27:08,Leeville,desktop,False,True,30163458557824,03/29,425816,1559,iJ122,202.49.101.98,kari19@example.net,+1-626-784-3471x2154,2,,0
645c5022-0693-4eda-9c34-aa8f9de24212,10,361.0,"House, Barker and Jenkins ",,2025-02-14 09:31:28,East John,mobile,False,False,3549252594523515,11/26,486713,1240,AL797,59.156.62.132,agill@example.net,(396)237-3682x709,5,Across month better friend environment those common. ,0
b8db7526-4c27-4260-b5c0-6aaac05ba616,28,391.44,Peterson Group ,electronics,2025-06-15 14:15:39,East Marcus,,False,True,503863283373,09/33,476176,1871,xJ124,171.152.3.16,jessica67@example.org,001-595-336-3760x36385,0,Impact people whom certainly guy cause. ,0
bc4576bd-3f3f-4ad1-978b-2d46fa5c21f5,17,153.49,Adams-Donaldson ,electronics,2025-09-02 21:37:58,Lake Jeremyside,,True,False,4475769206604447,07/27,491714,1485,CH029,25.116.181.250,dawn82@example.net,(644)564-7485x32734,5,Among past project talk wrong can something others.,1
389b720f-bb85-4a16-a794-9d5e51c09375,14,56.53,"Taylor, Simpson and Smith ",,2025-09-20 21:14:49,Christinatown,,True,False,6011180057402285,10/33,404054,1630,Gi805,128.204.70.186,usmall@example.org,001-880-266-1802x710,1,Rich keep child reach relate choice.,0
c4db038d-564e-4a45-b19f-c169ee526317,29,38.07,"Ewing, Brennan and James",food,2025-06-03 18:08:40,East Jesusside,,False,False,4812135808392738231,12/32,425684,1749,Cy969,198.49.224.142,michellesingh@example.com,954.284.8714x3563,4,Big federal half play defense. ,0
a27901b6-238a-4f74-9ae7-e420877d61f9,35,150.0,Miller Group,fashion,2025-06-10 20:38:53,Whitefort,,False,True,3525115681514200,04/30,495226,1426,Bv548,119.210.76.95,david31@example.net,502-942-6847,3,Reach church safe.,0
be30ff7b-a15a-4bc2-8e1c-b1ca8b338e0f,50,166.61,Ortiz Ltd ,food,2025-06-02 11:47:42,West Rhonda,desktop,False,True,3577804485464202,12/27,411634,1670,OG557,149.136.146.188,michaelbrown@example.net,+1-335-398-1852,2,Believe dinner agree always.,0
8f691265-43ab-4b11-97f3-88ac97e8d51e,29,155.15,"Black, Lewis and Medina",fashion,2025-10-03 07:39:49,Richardmouth,desktop,True,False,5304901151431138,03/30,466577,1438,mt629,18.152.82.169,omckenzie@example.net,(929)751-9462,1,Inside party school hotel.,0
